# cuerpo, x, y, z, vx, vy, vz, t, masa
0.000000000000000000e+00,-1.353728611243783474e+09,-5.891914090704817772e+09,0.000000000000000000e+00,-1.849748994699051519e+00,-2.578250997253229215e+01,0.000000000000000000e+00,4.500000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-8.872935542275207520e+10,-1.116086036779606476e+11,0.000000000000000000e+00,2.360510891122567409e+04,-2.111454458223505208e+04,0.000000000000000000e+00,4.500000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.710897565198789062e+11,-9.853953767053450012e+10,0.000000000000000000e+00,1.862498108870906890e+03,1.417789745584204138e+04,0.000000000000000000e+00,4.500000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.355574844283832312e+09,-5.919789837684884071e+09,0.000000000000000000e+00,-1.567278956142479363e+00,-2.583874637488946036e+01,0.000000000000000000e+00,4.510000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-6.091168753891987610e+10,-1.310737260161242218e+11,0.000000000000000000e+00,2.764729860530376027e+04,-1.476688888693119588e+04,0.000000000000000000e+00,4.510000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.729351632937453613e+11,-8.320581376412220764e+10,0.000000000000000000e+00,1.553730935685769964e+03,1.421684603817332572e+04,0.000000000000000000e+00,4.510000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.357112811061288595e+09,-5.947723853577231407e+09,0.000000000000000000e+00,-1.278849609351339289e+00,-2.589016336276761265e+01,0.000000000000000000e+00,4.520000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-2.963793266788694763e+10,-1.433020654917693481e+11,0.000000000000000000e+00,2.998504612226508107e+04,-7.788230198360829490e+03,0.000000000000000000e+00,4.520000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.744466107080594482e+11,-6.783381264330644226e+10,0.000000000000000000e+00,1.244081063989671065e+03,1.424875350805446942e+04,0.000000000000000000e+00,4.520000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.358336093819681406e+09,-5.975710185706476212e+09,0.000000000000000000e+00,-9.845576740174561969e-01,-2.593538851416688829e+01,0.000000000000000000e+00,4.530000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,3.227469170635088921e+09,-1.478570944241340027e+11,0.000000000000000000e+00,3.059525730764432228e+04,-6.283394906301424498e+02,0.000000000000000000e+00,4.530000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.756232397450096436e+11,-5.243115140354795837e+10,0.000000000000000000e+00,9.337238311254145628e+02,1.427359711519009761e+04,0.000000000000000000e+00,4.530000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.359238565035540342e+09,-6.003741469801692009e+09,0.000000000000000000e+00,-6.848295662073169421e-01,-2.597319415807977805e+01,0.000000000000000000e+00,4.540000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,3.585683538029066467e+10,-1.447653193038572998e+11,0.000000000000000000e+00,2.956432726758567514e+04,6.309721156824424725e+03,0.000000000000000000e+00,4.540000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.764643811390063477e+11,-3.700546901515389252e+10,0.000000000000000000e+00,6.228352665793718188e+02,1.429135912259652287e+04,0.000000000000000000e+00,4.540000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.359814692580237150e+09,-6.031809120946984291e+09,0.000000000000000000e+00,-3.803265508485428881e-01,-2.600255369670398409e+01,0.000000000000000000e+00,4.550000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,6.656055858156996155e+10,-1.344543388424035645e+11,0.000000000000000000e+00,2.705660214720815929e+04,1.268829620653956226e+04,0.000000000000000000e+00,4.550000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.769695560321054688e+11,-2.156442089404910660e+10,0.000000000000000000e+00,3.115919207789665393e+02,1.430202683303002414e+04,0.000000000000000000e+00,4.550000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.360059745040560246e+09,-6.059903561820144653e+09,0.000000000000000000e+00,-7.185752416244550744e-02,-2.602265642234205956e+01,0.000000000000000000e+00,4.560000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,9.385523838607568359e+10,-1.176785403301926422e+11,0.000000000000000000e+00,2.328540102968554856e+04,1.824002718822281531e+04,0.000000000000000000e+00,4.560000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.771384764443366699e+11,-6.115673447798064232e+09,0.000000000000000000e+00,1.706936166228012475e-01,1.430559260832988912e+04,0.000000000000000000e+00,4.560000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.359969912571220875e+09,-6.088014451092115402e+09,0.000000000000000000e+00,2.396890262108273550e-01,-2.603289540865517893e+01,0.000000000000000000e+00,4.570000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.165037613917885284e+11,-9.544478019813786316e+10,0.000000000000000000e+00,1.849043266543363279e+04,2.276379413036584810e+04,0.000000000000000000e+00,4.570000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.769710455589232178e+11,9.333101395316425323e+09,0.000000000000000000e+00,-3.112513367886275546e+02,1.430205388135221619e+04,0.000000000000000000e+00,4.570000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.359542366161940813e+09,-6.116130890604180336e+09,0.000000000000000000e+00,5.533910193397940658e-01,-2.603284233929272773e+01,0.000000000000000000e+00,4.580000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.335349542207922516e+11,-6.894515149873153687e+10,0.000000000000000000e+00,1.292255309553424195e+04,2.611632255629494102e+04,0.000000000000000000e+00,4.580000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.764673578228232422e+11,2.477423166586294556e+10,0.000000000000000000e+00,-6.224970848628016711e+02,1.429141315990589828e+04,0.000000000000000000e+00,4.580000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.358775278169352531e+09,-6.144241603189718246e+09,0.000000000000000000e+00,8.683191078017971076e-01,-2.602221972456532839e+01,0.000000000000000000e+00,4.590000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.442504173224616089e+11,-3.949953173596627808e+10,0.000000000000000000e+00,6.835070802826014187e+03,2.820293276545427580e+04,0.000000000000000000e+00,4.590000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.756276988629360352e+11,4.020005083244121552e+10,0.000000000000000000e+00,-9.333896283018094664e+02,1.427367802194849173e+04,0.000000000000000000e+00,4.590000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.357667822959314108e+09,-6.172335082241556168e+09,0.000000000000000000e+00,1.183547986463253876e+00,-2.600087721579865274e+01,0.000000000000000000e+00,4.600000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.482248110137523499e+11,-8.507533201101083755e+09,0.000000000000000000e+00,4.800485974185899636e+02,2.896966246357691125e+04,0.000000000000000000e+00,4.600000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.744525452174243164e+11,5.560290327075261688e+10,0.000000000000000000e+00,-1.243752379989342217e+03,1.424886110164019192e+04,0.000000000000000000e+00,4.600000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.356220171107179642e+09,-6.200399719689087868e+09,0.000000000000000000e+00,1.498157826182476171e+00,-2.596877576832849144e+01,0.000000000000000000e+00,4.610000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.453040671881609497e+11,2.259237143668360901e+10,0.000000000000000000e+00,-5.892110212782838971e+03,2.839800913429252250e+04,0.000000000000000000e+00,4.610000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.729425638800344238e+11,7.097514971292767334e+10,0.000000000000000000e+00,-1.553409262576834635e+03,1.421698006693275056e+04,0.000000000000000000e+00,4.610000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.354433485157324553e+09,-6.228423921958608627e+09,0.000000000000000000e+00,1.811230718615179480e+00,-2.592598143474937444e+01,0.000000000000000000e+00,4.620000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.356041868238446503e+11,5.235974161454441071e+10,0.000000000000000000e+00,-1.203141831645854654e+04,2.650288322650516056e+04,0.000000000000000000e+00,4.620000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.710986116542360840e+11,8.630917266893167114e+10,0.000000000000000000e+00,-1.862184885956620519e+03,1.417805759064174890e+04,0.000000000000000000e+00,4.620000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.352309919851818800e+09,-6.256396224700325966e+09,0.000000000000000000e+00,2.121846700756392590e+00,-2.587266933203278185e+01,0.000000000000000000e+00,4.630000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.195115876881920013e+11,7.938867363358061218e+10,0.000000000000000000e+00,-1.768692567914852407e+04,2.333395143021447802e+04,0.000000000000000000e+00,4.630000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.689217343149937744e+11,1.015973818142116852e+11,0.000000000000000000e+00,-2.169904725488493568e+03,1.413212131711360234e+04,0.000000000000000000e+00,4.630000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.349852624859972477e+09,-6.284305417139941216e+09,0.000000000000000000e+00,2.429083880338557044e+00,-2.580913738226653820e+01,0.000000000000000000e+00,4.640000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,9.768434084949324036e+10,1.023475349816145782e+11,0.000000000000000000e+00,-2.260671276784714064e+04,1.898023548406650298e+04,0.000000000000000000e+00,4.640000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.664131655792868652e+11,1.168322193393343964e+11,0.000000000000000000e+00,-2.476395297309165016e+03,1.407920382507489558e+04,0.000000000000000000e+00,4.640000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.347065743041861773e+09,-6.312140685909683228e+09,0.000000000000000000e+00,2.732027435839702090e+00,-2.573582829515278902e+01,0.000000000000000000e+00,4.650000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,7.105196824949676514e+10,1.200252102676244354e+11,0.000000000000000000e+00,-2.654084700073855493e+04,1.357745518268369960e+04,0.000000000000000000e+00,4.650000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.635743258902225342e+11,1.320061652569059601e+11,0.000000000000000000e+00,-2.781484327913101424e+03,1.401934258533198772e+04,0.000000000000000000e+00,4.650000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.343954391950242281e+09,-6.339891785680563927e+09,0.000000000000000000e+00,3.029792553253933818e+00,-2.565335648759041476e+01,0.000000000000000000e+00,4.660000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,4.080969779029232025e+10,1.313862956064038086e+11,0.000000000000000000e+00,-2.924898879008192671e+04,7.317013027436391894e+03,0.000000000000000000e+00,4.660000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.604068210213989258e+11,1.471117426591531067e+11,0.000000000000000000e+00,-3.085000917537431633e+03,1.395257991140441482e+04,0.000000000000000000e+00,4.660000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.340524610870559692e+09,-6.367549238974012375e+09,0.000000000000000000e+00,3.321566079346692568e+00,-2.556253391175083678e+01,0.000000000000000000e+00,4.670000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,8.401272761854539871e+09,1.356360289107767181e+11,0.000000000000000000e+00,-3.051423782002765438e+04,4.546092995983613037e+02,0.000000000000000000e+00,4.670000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.569124405076259766e+11,1.621415229178601074e+11,0.000000000000000000e+00,-3.386775698590849515e+03,1.387896290204956676e+04,0.000000000000000000e+00,4.670000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.336783251328794956e+09,-6.395104559142090797e+09,0.000000000000000000e+00,3.606669843335708947e+00,-2.546438517059576512e+01,0.000000000000000000e+00,4.680000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-2.451704040783533096e+10,1.322929452783868713e+11,0.000000000000000000e+00,-3.016419897876720279e+04,-6.684721259198295229e+03,0.000000000000000000e+00,4.680000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.530931559065379639e+11,1.770881308178834534e+11,0.000000000000000000e+00,-3.686640990559237707e+03,1.379854337579825551e+04,0.000000000000000000e+00,4.680000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.332737787959552526e+09,-6.422550478116760254e+09,0.000000000000000000e+00,3.884644060322328674e+00,-2.536013872438511640e+01,0.000000000000000000e+00,4.690000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-5.613894174699607086e+10,1.212631158373719788e+11,0.000000000000000000e+00,-2.809873228766427201e+04,-1.370955009589183828e+04,0.000000000000000000e+00,4.690000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.489511188944344482e+11,1.919442496159801636e+11,0.000000000000000000e+00,-3.984430952132501261e+03,1.371137779821968797e+04,0.000000000000000000e+00,4.690000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.328396032321672916e+09,-6.449881145165562630e+09,0.000000000000000000e+00,4.155341266221269869e+00,-2.525117952210269223e+01,0.000000000000000000e+00,4.700000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-8.460287384085494995e+10,1.029047093280084381e+11,0.000000000000000000e+00,-2.432119520427489988e+04,-2.017785727654249422e+04,0.000000000000000000e+00,4.700000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.444886591992866211e+11,2.067026260175099182e+11,0.000000000000000000e+00,-4.279981730589712242e+03,1.361752720266368851e+04,0.000000000000000000e+00,4.700000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.323765748071620941e+09,-6.477092248464476585e+09,0.000000000000000000e+00,4.419010812921029263e+00,-2.513895217381017488e+01,0.000000000000000000e+00,4.710000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.081195908670197601e+11,7.806681487600947571e+10,0.000000000000000000e+00,-1.896651366555539425e+04,-2.562931267439206204e+04,0.000000000000000000e+00,4.710000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.397082823740202637e+11,2.213560750642866516e+11,0.000000000000000000e+00,-4.573131608103257349e+03,1.351705710502798138e+04,0.000000000000000000e+00,4.710000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.318854192687813997e+09,-6.504181005099451065e+09,0.000000000000000000e+00,4.676345019481443543e+00,-2.502481553612336285e+01,0.000000000000000000e+00,4.720000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.251240957234509583e+11,4.808441371748622131e+10,0.000000000000000000e+00,-1.231644803898074679e+04,-2.963372768788722897e+04,0.000000000000000000e+00,4.720000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.346126674136456299e+11,2.358974849273266602e+11,0.000000000000000000e+00,-4.863721144527165052e+03,1.341003741291060942e+04,0.000000000000000000e+00,4.720000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.313667643614263535e+09,-6.531145975829324722e+09,0.000000000000000000e+00,4.928457346993717181e+00,-2.490986859725107294e+01,0.000000000000000000e+00,4.730000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.344326364226080933e+11,1.471498127127988052e+10,0.000000000000000000e+00,-4.792190790891196229e+03,-3.184903059856651817e+04,0.000000000000000000e+00,4.730000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.292046642202574463e+11,2.503198215985841370e+11,0.000000000000000000e+00,-5.151593316268451417e+03,1.329654232941019472e+04,0.000000000000000000e+00,4.730000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.308210992853110075e+09,-6.557986693303513527e+09,0.000000000000000000e+00,5.176776422447900039e+00,-2.479478691649895694e+01,0.000000000000000000e+00,4.740000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.353767557199001465e+11,-1.998699717844419861e+10,0.000000000000000000e+00,3.081067728148649167e+03,-3.207567334136527279e+04,0.000000000000000000e+00,4.740000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.234872909203052979e+11,2.646161334760117798e+11,0.000000000000000000e+00,-5.436593650894421444e+03,1.317665025181460987e+04,0.000000000000000000e+00,4.740000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.302487497950709820e+09,-6.584703140680266380e+09,0.000000000000000000e+00,5.422866514551569317e+00,-2.467971685518892855e+01,0.000000000000000000e+00,4.750000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.278851163546333923e+11,-5.384523290213888550e+10,0.000000000000000000e+00,1.073403966401884281e+04,-3.029173812080804055e+04,0.000000000000000000e+00,4.750000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.174637310389401855e+11,2.787795558365754395e+11,0.000000000000000000e+00,-5.718570357160514504e+03,1.305044366543855176e+04,0.000000000000000000e+00,4.750000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.296498749762019873e+09,-6.611295163877920151e+09,0.000000000000000000e+00,5.668213977266927550e+00,-2.456426240918315784e+01,0.000000000000000000e+00,4.760000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.124930387439906158e+11,-8.475879624552761841e+10,0.000000000000000000e+00,1.762451726301973758e+04,-2.665717537109887417e+04,0.000000000000000000e+00,4.760000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.111373305365242920e+11,2.928033151921265259e+11,0.000000000000000000e+00,-5.997374450150205121e+03,1.291800903290179485e+04,0.000000000000000000e+00,4.760000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.290244864852345467e+09,-6.637761923119417191e+09,0.000000000000000000e+00,5.914033924609547910e+00,-2.444756929817389945e+01,0.000000000000000000e+00,4.770000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-9.027720070910078430e+10,-1.108860356689496155e+11,0.000000000000000000e+00,2.330175019527228869e+04,-2.148566135580661285e+04,0.000000000000000000e+00,4.770000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.045115947127647705e+11,3.066807335233844604e+11,0.000000000000000000e+00,-6.272859871221295180e+03,1.277943667916284903e+04,0.000000000000000000e+00,4.770000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.283724854377238989e+09,-6.664101476226937294e+09,0.000000000000000000e+00,6.161142663963690147e+00,-2.432847826386615964e+01,0.000000000000000000e+00,4.780000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-6.273159647364054108e+10,-1.307844910129084320e+11,0.000000000000000000e+00,2.744888089341352315e+04,-1.519344841104350598e+04,0.000000000000000000e+00,4.780000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.975901849842213135e+11,3.204052323876185303e+11,0.000000000000000000e+00,-6.544883602469174548e+03,1.263482067263250792e+04,0.000000000000000000e+00,4.780000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.276937085491196632e+09,-6.690310544221948624e+09,0.000000000000000000e+00,6.409914734888905841e+00,-2.420570139042139601e+01,0.000000000000000000e+00,4.790000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-3.161274073155546570e+10,-1.434900169305980225e+11,0.000000000000000000e+00,2.989719473220138025e+04,-8.240599652903716560e+03,0.000000000000000000e+00,4.790000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.903769155412694092e+11,3.339703368959611816e+11,0.000000000000000000e+00,-6.813305775458553398e+03,1.248425870268777544e+04,0.000000000000000000e+00,4.790000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.269879747097633839e+09,-6.716384459740004539e+09,0.000000000000000000e+00,6.660314455961904301e+00,-2.407797827031148685e+01,0.000000000000000000e+00,4.800000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.216519696952913761e+09,-1.485349977700720825e+11,0.000000000000000000e+00,3.061557589595394165e+04,-1.078975535701209537e+03,0.000000000000000000e+00,4.800000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.828757498908015137e+11,3.473696795566446533e+11,0.000000000000000000e+00,-7.077989774032505011e+03,1.232785195390090121e+04,0.000000000000000000e+00,4.800000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.262551253511131287e+09,-6.742317260838002205e+09,0.000000000000000000e+00,6.911974246947093725e+00,-2.394418644610091818e+01,0.000000000000000000e+00,4.810000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,3.392249247720541382e+10,-1.459181479766754150e+11,0.000000000000000000e+00,2.968441687065647420e+04,5.884534496351750022e+03,0.000000000000000000e+00,4.810000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.750907972911400146e+11,3.605970039807755127e+11,0.000000000000000000e+00,-7.338802331068463900e+03,1.216570497729869749e+04,0.000000000000000000e+00,4.810000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.254950552216564894e+09,-6.768101876283264160e+09,0.000000000000000000e+00,7.164289320031992148e+00,-2.380340074525121707e+01,0.000000000000000000e+00,4.820000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,6.480419632976100922e+10,-1.360438595808019409e+11,0.000000000000000000e+00,2.726410490309740999e+04,1.230776242851125062e+04,0.000000000000000000e+00,4.820000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.670263090857564697e+11,3.736461684476188965e+11,0.000000000000000000e+00,-7.595613619099110110e+03,1.199792555898076353e+04,0.000000000000000000e+00,4.820000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.247077331287611723e+09,-6.793730350933629990e+09,0.000000000000000000e+00,7.416505856468697644e+00,-2.365491021593417287e+01,0.000000000000000000e+00,4.830000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,9.236353504662591553e+10,-1.196482021882386322e+11,0.000000000000000000e+00,2.356569590791166411e+04,1.791890538182498858e+04,0.000000000000000000e+00,4.830000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.586866749424429932e+11,3.865111493267263794e+11,0.000000000000000000e+00,-7.848297334740564111e+03,1.182462458645283186e+04,0.000000000000000000e+00,4.830000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.238932141018633127e+09,-6.819194073017619133e+09,0.000000000000000000e+00,7.667790430472948948e+00,-2.349820712970354109e+01,0.000000000000000000e+00,4.840000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.153469490928574371e+11,-9.772427754593095398e+10,0.000000000000000000e+00,1.882784045700804199e+04,2.251288298118012244e+04,0.000000000000000000e+00,4.840000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.500764190046651611e+11,3.991860443546493530e+11,0.000000000000000000e+00,-8.096730776863565552e+03,1.164591591306983173e+04,0.000000000000000000e+00,4.840000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.230516452472318888e+09,-6.844483980924253464e+09,0.000000000000000000e+00,7.917277340272954156e+00,-2.333296209396914378e+01,0.000000000000000000e+00,4.850000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.327661081318209991e+11,-7.145436875206076050e+10,0.000000000000000000e+00,1.330106622685320144e+04,2.594308286172229418e+04,0.000000000000000000e+00,4.850000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.412001959618995972e+11,4.116650757644216919e+11,0.000000000000000000e+00,-8.340794918398620212e+03,1.146191622101534085e+04,0.000000000000000000e+00,4.850000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.221832675997627258e+09,-6.869590740619958878e+09,0.000000000000000000e+00,8.164095974230594521e+00,-2.315899599543775622e+01,0.000000000000000000e+00,4.860000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.439053184694455872e+11,-4.215182930511710358e+10,0.000000000000000000e+00,7.238703869449610465e+03,2.811206078350430107e+04,0.000000000000000000e+00,4.860000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.320627870459319458e+11,4.239425932664675903e+11,0.000000000000000000e+00,-8.580374471583547347e+03,1.127274488323478363e+04,0.000000000000000000e+00,4.860000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.212884158932902098e+09,-6.894504894328150749e+09,0.000000000000000000e+00,8.407382789366685927e+00,-2.297625572803013938e+01,0.000000000000000000e+00,4.870000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.483220375025108948e+11,-1.121249155944853592e+10,0.000000000000000000e+00,8.929301862361368194e+02,2.896350735740046366e+04,0.000000000000000000e+00,4.870000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.226690959603423462e+11,4.360130768799729004e+11,0.000000000000000000e+00,-8.815357946368540070e+03,1.107852382461905472e+04,0.000000000000000000e+00,4.870000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.203675176339004993e+09,-6.919216986898913383e+09,0.000000000000000000e+00,8.646283057829274199e+00,-2.278479763251041490e+01,0.000000000000000000e+00,4.880000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.458450978529642639e+11,1.992655115404560852e+10,0.000000000000000000e+00,-5.485788666384367389e+03,2.847678662657025416e+04,0.000000000000000000e+00,4.880000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.130241447507318726e+11,4.478711396139446411e+11,0.000000000000000000e+00,-9.045637701684596323e+03,1.087937738241824445e+04,0.000000000000000000e+00,4.880000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.194210923126826048e+09,-6.943717679359074593e+09,0.000000000000000000e+00,8.879947310844391595e+00,-2.258478054006192082e+01,0.000000000000000000e+00,4.890000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.365734187115101624e+11,4.982395225773624420e+10,0.000000000000000000e+00,-1.164749542591064346e+04,2.666467514562381984e+04,0.000000000000000000e+00,4.890000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.031330696234550781e+11,4.595115299968878174e+11,0.000000000000000000e+00,-9.271109989545875578e+03,1.067543216534582825e+04,0.000000000000000000e+00,4.890000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.184497510805462360e+09,-6.967997860435275078e+09,0.000000000000000000e+00,9.107527087478219485e+00,-2.237646902778620372e+01,0.000000000000000000e+00,4.900000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.208762710521402893e+11,7.707050563837155151e+10,0.000000000000000000e+00,-1.734131551803348339e+04,2.357450321095106119e+04,0.000000000000000000e+00,4.900000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,4.930011167203209839e+11,4.709291344531745605e+11,0.000000000000000000e+00,-9.491674992671760265e+03,1.046681691039010366e+04,0.000000000000000000e+00,4.900000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.174541967169042587e+09,-6.992048766973771095e+09,0.000000000000000000e+00,9.328174524229522646e+00,-2.216024653085931106e+01,0.000000000000000000e+00,4.910000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,9.939452906271293640e+10,1.003285641391421509e+11,0.000000000000000000e+00,-2.231531679214248288e+04,1.929257907699785210e+04,0.000000000000000000e+00,4.910000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,4.826336378554421387e+11,4.821189795231672363e+11,0.000000000000000000e+00,-9.707236857278068783e+03,1.025366233661824663e+04,0.000000000000000000e+00,4.910000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.164352232240845919e+09,-7.015862123230176926e+09,0.000000000000000000e+00,9.541050546722063430e+00,-2.193663683854802926e+01,0.000000000000000000e+00,4.920000000000000000e+02,1.989099999999999888e+30
